code,pos,info_length,book,chapter,verse,word_index
T-ASN,Article,3,LUK,24,23,11
N-ASN,Noun,3,LUK,24,23,14
P-GSM,Personal Pronoun,3,LUK,24,23,17
V-2AAI-3P,Verb,6,LUK,24,23,20
V-PAP-NPF,Verb,6,LUK,24,23,23
CONJ,Conjunction,0,LUK,24,23,26
N-ASF,Noun,3,LUK,24,23,29
N-GPM,Noun,3,LUK,24,23,32
V-RAN-ATT,Verb,6,LUK,24,23,35
R-NPM,Relative Pronoun,3,LUK,24,23,38
V-PAI-3P,Verb,5,LUK,24,23,41
P-ASM,Personal Pronoun,3,LUK,24,23,44
V-PAN,Verb,3,LUK,24,23,47
CONJ,Conjunction,0,LUK,24,24,2
V-2AAI-3P,Verb,6,LUK,24,24,5
X-NPM,Indefinite Pronoun,3,LUK,24,24,8
T-GPM,Article,3,LUK,24,24,11
PREP,Preposition,0,LUK,24,24,14
P-1DP,Personal Pronoun,3,LUK,24,24,17
PREP,Preposition,0,LUK,24,24,20
T-ASN,Article,3,LUK,24,24,23
N-ASN,Noun,3,LUK,24,24,26
CONJ,Conjunction,0,LUK,24,24,29
V-2AAI-3P,Verb,6,LUK,24,24,32
ADV,Adverb,0,LUK,24,24,35
ADV,Adverb,0,LUK,24,24,38
CONJ,Conjunction,0,LUK,24,24,41
T-NPF,Article,3,LUK,24,24,44
N-NPF,Noun,3,LUK,24,24,47
V-2AAI-3P,Verb,6,LUK,24,24,50
P-ASM,Personal Pronoun,3,LUK,24,24,53
CONJ,Conjunction,0,LUK,24,24,56
PRT-N,Particle,1,LUK,24,24,59
V-2AAI-3P,Verb,6,LUK,24,24,62
CONJ,Conjunction,0,LUK,24,25,2
P-NSM,Personal Pronoun,3,LUK,24,25,5
V-2AAI-3S,Verb,6,LUK,24,25,8
PREP,Preposition,0,LUK,24,25,11
P-APM,Personal Pronoun,3,LUK,24,25,14
INJ,Interjection,0,LUK,24,25,17
A-VPM,Adjective,3,LUK,24,25,20
CONJ,Conjunction,0,LUK,24,25,23
A-NPM,Adjective,3,LUK,24,25,26
T-DSF,Article,3,LUK,24,25,29
N-DSF,Noun,3,LUK,24,25,32
T-GSN,Article,3,LUK,24,25,35
V-PAN,Verb,3,LUK,24,25,38
PREP,Preposition,0,LUK,24,25,41
A-DPN,Adjective,3,LUK,24,25,44
R-DPN,Relative Pronoun,3,LUK,24,25,47
V-AAI-3P,Verb,5,LUK,24,25,50
T-NPM,Article,3,LUK,24,25,53
N-NPM,Noun,3,LUK,24,25,56
PRT-I,Particle,1,LUK,24,26,2
D-APN,Demonstrative Pronoun,3,LUK,24,26,5
V-IAI-3S,Verb,5,LUK,24,26,8
V-2AAN,Verb,4,LUK,24,26,11
T-ASM,Article,3,LUK,24,26,14
N-ASM,Noun,3,LUK,24,26,17
CONJ,Conjunction,0,LUK,24,26,20
V-2AAN,Verb,4,LUK,24,26,23
PREP,Preposition,0,LUK,24,26,26
T-ASF,Article,3,LUK,24,26,29
N-ASF,Noun,3,LUK,24,26,32
P-GSM,Personal Pronoun,3,LUK,24,26,35
CONJ,Conjunction,0,LUK,24,27,2
V-AMP-NSM,Verb,6,LUK,24,27,5
PREP,Preposition,0,LUK,24,27,8
N-GSM,Noun,3,LUK,24,27,11
CONJ,Conjunction,0,LUK,24,27,14
PREP,Preposition,0,LUK,24,27,17
A-GPM,Adjective,3,LUK,24,27,20
T-GPM,Article,3,LUK,24,27,23
N-GPM,Noun,3,LUK,24,27,26
V-IAI-3S,Verb,5,LUK,24,27,29
P-DPM,Personal Pronoun,3,LUK,24,27,32
PREP,Preposition,0,LUK,24,27,35
A-DPF,Adjective,3,LUK,24,27,38
T-DPF,Article,3,LUK,24,27,41
N-DPF,Noun,3,LUK,24,27,44
T-APN,Article,3,LUK,24,27,47
PREP,Preposition,0,LUK,24,27,50
F-3GSM,Reflexive Pronoun,4,LUK,24,27,53
CONJ,Conjunction,0,LUK,24,28,2
V-AAI-3P,Verb,5,LUK,24,28,5
PREP,Preposition,0,LUK,24,28,8
T-ASF,Article,3,LUK,24,28,11
N-ASF,Noun,3,LUK,24,28,14
ADV,Adverb,0,LUK,24,28,17
V-INI-3P,Verb,5,LUK,24,28,20
CONJ,Conjunction,0,LUK,24,28,23
P-NSM,Personal Pronoun,3,LUK,24,28,26
V-IMI-3S,Verb,5,LUK,24,28,29
ADV-C,Adverb,1,LUK,24,28,32
V-PNN,Verb,3,LUK,24,28,35
CONJ,Conjunction,0,LUK,24,29,2
V-ADI-3P,Verb,5,LUK,24,29,5
P-ASM,Personal Pronoun,3,LUK,24,29,8
V-PAP-NPM,Verb,6,LUK,24,29,11
V-AAM-2S,Verb,5,LUK,24,29,14
PREP,Preposition,0,LUK,24,29,17
P-1GP,Personal Pronoun,3,LUK,24,29,20
CONJ,Conjunction,0,LUK,24,29,23
PREP,Preposition,0,LUK,24,29,26
N-ASF,Noun,3,LUK,24,29,29
V-PAI-3S,Verb,5,LUK,24,29,32
CONJ,Conjunction,0,LUK,24,29,35
V-RAI-3S,Verb,5,LUK,24,29,38
T-NSF,Article,3,LUK,24,29,41
N-NSF,Noun,3,LUK,24,29,44
CONJ,Conjunction,0,LUK,24,29,47
V-2AAI-3S,Verb,6,LUK,24,29,50
T-GSN,Article,3,LUK,24,29,53
V-AAN,Verb,3,LUK,24,29,56
PREP,Preposition,0,LUK,24,29,59
P-DPM,Personal Pronoun,3,LUK,24,29,62
CONJ,Conjunction,0,LUK,24,30,2
V-2ADI-3S,Verb,6,LUK,24,30,5
PREP,Preposition,0,LUK,24,30,8
T-DSN,Article,3,LUK,24,30,11
V-APN,Verb,3,LUK,24,30,14
P-ASM,Personal Pronoun,3,LUK,24,30,17
PREP,Preposition,0,LUK,24,30,20
P-GPM,Personal Pronoun,3,LUK,24,30,23
V-2AAP-NSM,Verb,7,LUK,24,30,26
T-ASM,Article,3,LUK,24,30,29
N-ASM,Noun,3,LUK,24,30,32
V-AAI-3S,Verb,5,LUK,24,30,35
CONJ,Conjunction,0,LUK,24,30,38
V-AAP-NSM,Verb,6,LUK,24,30,41
V-IAI-3S,Verb,5,LUK,24,30,44
P-DPM,Personal Pronoun,3,LUK,24,30,47
P-GPM,Personal Pronoun,3,LUK,24,31,2
CONJ,Conjunction,0,LUK,24,31,5
V-API-3P,Verb,5,LUK,24,31,8
T-NPM,Article,3,LUK,24,31,11
N-NPM,Noun,3,LUK,24,31,14
CONJ,Conjunction,0,LUK,24,31,17
V-2AAI-3P,Verb,6,LUK,24,31,20
P-ASM,Personal Pronoun,3,LUK,24,31,23
CONJ,Conjunction,0,LUK,24,31,26
P-NSM,Personal Pronoun,3,LUK,24,31,29
A-NSM,Adjective,3,LUK,24,31,32
V-2ADI-3S,Verb,6,LUK,24,31,35
PREP,Preposition,0,LUK,24,31,38
P-GPM,Personal Pronoun,3,LUK,24,31,41
CONJ,Conjunction,0,LUK,24,32,2
V-2AAI-3P,Verb,6,LUK,24,32,5
PREP,Preposition,0,LUK,24,32,8
C-APM,Reciprocal Pronoun,3,LUK,24,32,11
PRT-I,Particle,1,LUK,24,32,14
T-NSF,Article,3,LUK,24,32,17
N-NSF,Noun,3,LUK,24,32,20
P-1GP,Personal Pronoun,3,LUK,24,32,23
V-PPP-NSF,Verb,6,LUK,24,32,26
V-IAI-3S,Verb,5,LUK,24,32,29
PREP,Preposition,0,LUK,24,32,32
P-1DP,Personal Pronoun,3,LUK,24,32,35
ADV,Adverb,0,LUK,24,32,38
V-IAI-3S,Verb,5,LUK,24,32,41
P-1DP,Personal Pronoun,3,LUK,24,32,44
PREP,Preposition,0,LUK,24,32,47
T-DSF,Article,3,LUK,24,32,50
N-DSF,Noun,3,LUK,24,32,53
CONJ,Conjunction,0,LUK,24,32,56
ADV,Adverb,0,LUK,24,32,59
V-IAI-3S,Verb,5,LUK,24,32,62
P-1DP,Personal Pronoun,3,LUK,24,32,65
T-APF,Article,3,LUK,24,32,68
N-APF,Noun,3,LUK,24,32,71
CONJ,Conjunction,0,LUK,24,33,2
V-2AAP-NPM,Verb,7,LUK,24,33,5
P-DSF,Personal Pronoun,3,LUK,24,33,8
T-DSF,Article,3,LUK,24,33,11
N-DSF,Noun,3,LUK,24,33,14
V-AAI-3P,Verb,5,LUK,24,33,17
PREP,Preposition,0,LUK,24,33,20
N-PRI,Noun,3,LUK,24,33,23
CONJ,Conjunction,0,LUK,24,33,26
V-2AAI-3P,Verb,6,LUK,24,33,29
V-RPP-APM,Verb,6,LUK,24,33,32
T-APM,Article,3,LUK,24,33,35
A-NUI,Adjective,3,LUK,24,33,38
CONJ,Conjunction,0,LUK,24,33,41
T-APM,Article,3,LUK,24,33,44
PREP,Preposition,0,LUK,24,33,47
P-DPM,Personal Pronoun,3,LUK,24,33,50
V-PAP-APM,Verb,6,LUK,24,34,2
CONJ,Conjunction,0,LUK,24,34,5
V-API-3S,Verb,5,LUK,24,34,8
T-NSM,Article,3,LUK,24,34,11
N-NSM,Noun,3,LUK,24,34,14
ADV,Adverb,0,LUK,24,34,17
CONJ,Conjunction,0,LUK,24,34,20
V-API-3S,Verb,5,LUK,24,34,23
N-DSM,Noun,3,LUK,24,34,26
CONJ,Conjunction,0,LUK,24,35,2
P-NPM,Personal Pronoun,3,LUK,24,35,5
V-INI-3P,Verb,5,LUK,24,35,8
T-APN,Article,3,LUK,24,35,11
PREP,Preposition,0,LUK,24,35,14
T-DSF,Article,3,LUK,24,35,17
N-DSF,Noun,3,LUK,24,35,20
CONJ,Conjunction,0,LUK,24,35,23
ADV,Adverb,0,LUK,24,35,26
V-2API-3S,Verb,6,LUK,24,35,29
P-DPM,Personal Pronoun,3,LUK,24,35,32
PREP,Preposition,0,LUK,24,35,35
T-DSF,Article,3,LUK,24,35,38
N-DSF,Noun,3,LUK,24,35,41
T-GSM,Article,3,LUK,24,35,44
N-GSM,Noun,3,LUK,24,35,47
D-APN,Demonstrative Pronoun,3,LUK,24,36,2
CONJ,Conjunction,0,LUK,24,36,5
P-GPM,Personal Pronoun,3,LUK,24,36,8
V-PAP-GPM,Verb,6,LUK,24,36,11
P-NSM,Personal Pronoun,3,LUK,24,36,14
T-NSM,Article,3,LUK,24,36,17
N-NSM,Noun,3,LUK,24,36,20
V-2AAI-3S,Verb,6,LUK,24,36,23
PREP,Preposition,0,LUK,24,36,26
A-DSN,Adjective,3,LUK,24,36,29
P-GPM,Personal Pronoun,3,LUK,24,36,32
CONJ,Conjunction,0,LUK,24,36,35
V-PAI-3S,Verb,5,LUK,24,36,38
P-DPM,Personal Pronoun,3,LUK,24,36,41
N-NSF,Noun,3,LUK,24,36,44
P-2DP,Personal Pronoun,3,LUK,24,36,47
V-APP-NPM,Verb,6,LUK,24,37,2
CONJ,Conjunction,0,LUK,24,37,5
CONJ,Conjunction,0,LUK,24,37,8
A-NPM,Adjective,3,LUK,24,37,11
V-2ADP-NPM,Verb,7,LUK,24,37,14
V-IAI-3P,Verb,5,LUK,24,37,17
N-ASN,Noun,3,LUK,24,37,20
V-PAN,Verb,3,LUK,24,37,23
CONJ,Conjunction,0,LUK,24,38,2
V-2AAI-3S,Verb,6,LUK,24,38,5
P-DPM,Personal Pronoun,3,LUK,24,38,8
I-NSN,Interrogative Pronoun,3,LUK,24,38,11
V-RPP-NPM,Verb,6,LUK,24,38,14
V-PAI-2P,Verb,5,LUK,24,38,17
CONJ,Conjunction,0,LUK,24,38,20
PREP,Preposition,0,LUK,24,38,23
I-ASN,Interrogative Pronoun,3,LUK,24,38,26
N-NPM,Noun,3,LUK,24,38,29
V-PAI-3P,Verb,5,LUK,24,38,32
PREP,Preposition,0,LUK,24,38,35
T-DPF,Article,3,LUK,24,38,38
N-DPF,Noun,3,LUK,24,38,41
P-2GP,Personal Pronoun,3,LUK,24,38,44
V-2AAM-2P,Verb,6,LUK,24,39,2
T-APF,Article,3,LUK,24,39,5
N-APF,Noun,3,LUK,24,39,8
P-1GS,Personal Pronoun,3,LUK,24,39,11
CONJ,Conjunction,0,LUK,24,39,14
T-APM,Article,3,LUK,24,39,17
N-APM,Noun,3,LUK,24,39,20
P-1GS,Personal Pronoun,3,LUK,24,39,23
CONJ,Conjunction,0,LUK,24,39,26
P-NSM,Personal Pronoun,3,LUK,24,39,29
P-1NS,Personal Pronoun,3,LUK,24,39,32
V-PAI-1S,Verb,5,LUK,24,39,35
V-AAM-2P,Verb,5,LUK,24,39,38
P-1AS,Personal Pronoun,3,LUK,24,39,41
CONJ,Conjunction,0,LUK,24,39,44
V-2AAM-2P,Verb,6,LUK,24,39,47
CONJ,Conjunction,0,LUK,24,39,50
N-NSN,Noun,3,LUK,24,39,53
N-ASF,Noun,3,LUK,24,39,56
CONJ,Conjunction,0,LUK,24,39,59
N-APN,Noun,3,LUK,24,39,62
PRT-N,Particle,1,LUK,24,39,65
V-PAI-3S,Verb,5,LUK,24,39,68
ADV,Adverb,0,LUK,24,39,71
P-1AS,Personal Pronoun,3,LUK,24,39,74
V-PAI-2P,Verb,5,LUK,24,39,77
V-PAP-ASM,Verb,6,LUK,24,39,80
CONJ,Conjunction,0,LUK,24,40,2
D-ASN,Demonstrative Pronoun,3,LUK,24,40,5
V-2AAP-NSM,Verb,7,LUK,24,40,8
V-AAI-3S,Verb,5,LUK,24,40,11
P-DPM,Personal Pronoun,3,LUK,24,40,14
T-APF,Article,3,LUK,24,40,17
N-APF,Noun,3,LUK,24,40,20
CONJ,Conjunction,0,LUK,24,40,23
T-APM,Article,3,LUK,24,40,26
N-APM,Noun,3,LUK,24,40,29
ADV,Adverb,0,LUK,24,41,2
CONJ,Conjunction,0,LUK,24,41,5
V-PAP-GPM,Verb,6,LUK,24,41,8
P-GPM,Personal Pronoun,3,LUK,24,41,11
PREP,Preposition,0,LUK,24,41,14
T-GSF,Article,3,LUK,24,41,17
N-GSF,Noun,3,LUK,24,41,20
CONJ,Conjunction,0,LUK,24,41,23
V-PAP-GPM,Verb,6,LUK,24,41,26
V-2AAI-3S,Verb,6,LUK,24,41,29
P-DPM,Personal Pronoun,3,LUK,24,41,32
V-PAI-2P,Verb,5,LUK,24,41,35
X-ASN,Indefinite Pronoun,3,LUK,24,41,38
A-ASN,Adjective,3,LUK,24,41,41
ADV,Adverb,0,LUK,24,41,44
T-NPM,Article,3,LUK,24,42,2
CONJ,Conjunction,0,LUK,24,42,5
V-AAI-3P,Verb,5,LUK,24,42,8
P-DSM,Personal Pronoun,3,LUK,24,42,11
N-GSM,Noun,3,LUK,24,42,14
A-GSM,Adjective,3,LUK,24,42,17
N-ASN,Noun,3,LUK,24,42,20
CONJ,Conjunction,0,LUK,24,42,23
PREP,Preposition,0,LUK,24,42,26
A-GSN,Adjective,3,LUK,24,42,29
N-GSN,Noun,3,LUK,24,42,32
CONJ,Conjunction,0,LUK,24,43,2
V-2AAP-NSM,Verb,7,LUK,24,43,5
PREP,Preposition,0,LUK,24,43,8
P-GPM,Personal Pronoun,3,LUK,24,43,11
V-2AAI-3S,Verb,6,LUK,24,43,14
V-2AAI-3S,Verb,6,LUK,24,44,2
CONJ,Conjunction,0,LUK,24,44,5
P-DPM,Personal Pronoun,3,LUK,24,44,8
D-NPM,Demonstrative Pronoun,3,LUK,24,44,11
T-NPM,Article,3,LUK,24,44,14
N-NPM,Noun,3,LUK,24,44,17
R-APM,Relative Pronoun,3,LUK,24,44,20
V-AAI-1S,Verb,5,LUK,24,44,23
PREP,Preposition,0,LUK,24,44,26
P-2AP,Personal Pronoun,3,LUK,24,44,29
ADV,Adverb,0,LUK,24,44,32
V-PAP-NSM,Verb,6,LUK,24,44,35
PREP,Preposition,0,LUK,24,44,38
P-2DP,Personal Pronoun,3,LUK,24,44,41
CONJ,Conjunction,0,LUK,24,44,44
V-PAI-3S,Verb,5,LUK,24,44,47
V-APN,Verb,3,LUK,24,44,50
A-APN,Adjective,3,LUK,24,44,53
T-APN,Article,3,LUK,24,44,56
V-RPP-APN,Verb,6,LUK,24,44,59
PREP,Preposition,0,LUK,24,44,62
T-DSM,Article,3,LUK,24,44,65
N-DSM,Noun,3,LUK,24,44,68
N-GSM,Noun,3,LUK,24,44,71
CONJ,Conjunction,0,LUK,24,44,74
N-DPM,Noun,3,LUK,24,44,77
CONJ,Conjunction,0,LUK,24,44,80
N-DPM,Noun,3,LUK,24,44,83
PREP,Preposition,0,LUK,24,44,86
P-1GS,Personal Pronoun,3,LUK,24,44,89
ADV,Adverb,0,LUK,24,45,2
V-AAI-3S,Verb,5,LUK,24,45,5
P-GPM,Personal Pronoun,3,LUK,24,45,8
T-ASM,Article,3,LUK,24,45,11
N-ASM,Noun,3,LUK,24,45,14
T-GSN,Article,3,LUK,24,45,17
V-PAN,Verb,3,LUK,24,45,20
T-APF,Article,3,LUK,24,45,23
N-APF,Noun,3,LUK,24,45,26
CONJ,Conjunction,0,LUK,24,46,2
V-2AAI-3S,Verb,6,LUK,24,46,5
P-DPM,Personal Pronoun,3,LUK,24,46,8
CONJ,Conjunction,0,LUK,24,46,11
ADV,Adverb,0,LUK,24,46,14
V-RPI-3S,Verb,5,LUK,24,46,17
CONJ,Conjunction,0,LUK,24,46,20
ADV,Adverb,0,LUK,24,46,23
V-IAI-3S,Verb,5,LUK,24,46,26
V-2AAN,Verb,4,LUK,24,46,29
T-ASM,Article,3,LUK,24,46,32
N-ASM,Noun,3,LUK,24,46,35
CONJ,Conjunction,0,LUK,24,46,38
V-2AAN,Verb,4,LUK,24,46,41
PREP,Preposition,0,LUK,24,46,44
A-GPM,Adjective,3,LUK,24,46,47
T-DSF,Article,3,LUK,24,46,50
A-DSF,Adjective,3,LUK,24,46,53
N-DSF,Noun,3,LUK,24,46,56
CONJ,Conjunction,0,LUK,24,47,2
V-APN,Verb,3,LUK,24,47,5
PREP,Preposition,0,LUK,24,47,8
T-DSN,Article,3,LUK,24,47,11
N-DSN,Noun,3,LUK,24,47,14
P-GSM,Personal Pronoun,3,LUK,24,47,17
N-ASF,Noun,3,LUK,24,47,20
CONJ,Conjunction,0,LUK,24,47,23
N-ASF,Noun,3,LUK,24,47,26
N-GPF,Noun,3,LUK,24,47,29
PREP,Preposition,0,LUK,24,47,32
A-APN,Adjective,3,LUK,24,47,35
T-APN,Article,3,LUK,24,47,38
N-APN,Noun,3,LUK,24,47,41
V-AMP-NSN,Verb,6,LUK,24,47,44
PREP,Preposition,0,LUK,24,47,47
N-PRI,Noun,3,LUK,24,47,50
P-2NP,Personal Pronoun,3,LUK,24,48,2
CONJ,Conjunction,0,LUK,24,48,5
V-PAI-2P,Verb,5,LUK,24,48,8
N-NPM,Noun,3,LUK,24,48,11
D-GPN,Demonstrative Pronoun,3,LUK,24,48,14
CONJ,Conjunction,0,LUK,24,49,2
V-2AMM-2S,Verb,6,LUK,24,49,5
P-1NS,Personal Pronoun,3,LUK,24,49,8
V-PAI-1S,Verb,5,LUK,24,49,11
T-ASF,Article,3,LUK,24,49,14
N-ASF,Noun,3,LUK,24,49,17
T-GSM,Article,3,LUK,24,49,20
N-GSM,Noun,3,LUK,24,49,23
P-1GS,Personal Pronoun,3,LUK,24,49,26
PREP,Preposition,0,LUK,24,49,29
P-2AP,Personal Pronoun,3,LUK,24,49,32
P-2NP,Personal Pronoun,3,LUK,24,49,35
CONJ,Conjunction,0,LUK,24,49,38
V-AAM-2P,Verb,5,LUK,24,49,41
PREP,Preposition,0,LUK,24,49,44
T-DSF,Article,3,LUK,24,49,47
N-DSF,Noun,3,LUK,24,49,50
N-PRI,Noun,3,LUK,24,49,53
ADV,Adverb,0,LUK,24,49,56
R-GSM,Relative Pronoun,3,LUK,24,49,59
V-AMS-2P,Verb,5,LUK,24,49,62
N-ASF,Noun,3,LUK,24,49,65
PREP,Preposition,0,LUK,24,49,68
N-GSN,Noun,3,LUK,24,49,71
V-2AAI-3S,Verb,6,LUK,24,50,2
CONJ,Conjunction,0,LUK,24,50,5
P-APM,Personal Pronoun,3,LUK,24,50,8
ADV,Adverb,0,LUK,24,50,11
ADV,Adverb,0,LUK,24,50,14
PREP,Preposition,0,LUK,24,50,17
N-ASF,Noun,3,LUK,24,50,20
CONJ,Conjunction,0,LUK,24,50,23
V-AAP-NSM,Verb,6,LUK,24,50,26
T-APF,Article,3,LUK,24,50,29
N-APF,Noun,3,LUK,24,50,32
P-GSM,Personal Pronoun,3,LUK,24,50,35
V-AAI-3S,Verb,5,LUK,24,50,38
P-APM,Personal Pronoun,3,LUK,24,50,41
CONJ,Conjunction,0,LUK,24,51,2
V-2ADI-3S,Verb,6,LUK,24,51,5
PREP,Preposition,0,LUK,24,51,8
T-DSN,Article,3,LUK,24,51,11
V-PAN,Verb,3,LUK,24,51,14
P-ASM,Personal Pronoun,3,LUK,24,51,17
P-APM,Personal Pronoun,3,LUK,24,51,20
V-2AAI-3S,Verb,6,LUK,24,51,23
PREP,Preposition,0,LUK,24,51,26
P-GPM,Personal Pronoun,3,LUK,24,51,29
CONJ,Conjunction,0,LUK,24,51,32
V-IPI-3S,Verb,5,LUK,24,51,35
PREP,Preposition,0,LUK,24,51,38
T-ASM,Article,3,LUK,24,51,41
N-ASM,Noun,3,LUK,24,51,44
CONJ,Conjunction,0,LUK,24,52,2
P-NPM,Personal Pronoun,3,LUK,24,52,5
V-AAP-NPM,Verb,6,LUK,24,52,8
P-ASM,Personal Pronoun,3,LUK,24,52,11
V-AAI-3P,Verb,5,LUK,24,52,14
PREP,Preposition,0,LUK,24,52,17
N-PRI,Noun,3,LUK,24,52,20
PREP,Preposition,0,LUK,24,52,23
N-GSF,Noun,3,LUK,24,52,26
A-GSF,Adjective,3,LUK,24,52,29
CONJ,Conjunction,0,LUK,24,53,2
V-IAI-3P,Verb,5,LUK,24,53,5
PREP,Preposition,0,LUK,24,53,8
A-GSN,Adjective,3,LUK,24,53,11
PREP,Preposition,0,LUK,24,53,14
T-DSN,Article,3,LUK,24,53,17
N-DSN,Noun,3,LUK,24,53,20
V-PAP-NPM,Verb,6,LUK,24,53,23
CONJ,Conjunction,0,LUK,24,53,26
V-PAP-NPM,Verb,6,LUK,24,53,29
T-ASM,Article,3,LUK,24,53,32
N-ASM,Noun,3,LUK,24,53,35
HEB,Hebraism,0,LUK,24,53,38
PREP,Preposition,0,JOH,1,1,2
N-DSF,Noun,3,JOH,1,1,5
V-IAI-3S,Verb,5,JOH,1,1,8
T-NSM,Article,3,JOH,1,1,11
N-NSM,Noun,3,JOH,1,1,14
CONJ,Conjunction,0,JOH,1,1,17
T-NSM,Article,3,JOH,1,1,20
N-NSM,Noun,3,JOH,1,1,23
V-IAI-3S,Verb,5,JOH,1,1,26
PREP,Preposition,0,JOH,1,1,29
T-ASM,Article,3,JOH,1,1,32
N-ASM,Noun,3,JOH,1,1,35
CONJ,Conjunction,0,JOH,1,1,38
N-NSM,Noun,3,JOH,1,1,41
V-IAI-3S,Verb,5,JOH,1,1,44
T-NSM,Article,3,JOH,1,1,47
N-NSM,Noun,3,JOH,1,1,50
D-NSM,Demonstrative Pronoun,3,JOH,1,2,2
V-IAI-3S,Verb,5,JOH,1,2,5
PREP,Preposition,0,JOH,1,2,8
N-DSF,Noun,3,JOH,1,2,11
PREP,Preposition,0,JOH,1,2,14
T-ASM,Article,3,JOH,1,2,17
N-ASM,Noun,3,JOH,1,2,20
A-NPN,Adjective,3,JOH,1,3,2
PREP,Preposition,0,JOH,1,3,5
P-GSM,Personal Pronoun,3,JOH,1,3,8
V-2ADI-3S,Verb,6,JOH,1,3,11
CONJ,Conjunction,0,JOH,1,3,14
ADV,Adverb,0,JOH,1,3,17
P-GSM,Personal Pronoun,3,JOH,1,3,20
V-2ADI-3S,Verb,6,JOH,1,3,23
CONJ-N,Conjunction,1,JOH,1,3,26
A-NSN,Adjective,3,JOH,1,3,29
R-NSN,Relative Pronoun,3,JOH,1,3,32
V-2RAI-3S,Verb,6,JOH,1,3,35
PREP,Preposition,0,JOH,1,4,2
P-DSM,Personal Pronoun,3,JOH,1,4,5
N-NSF,Noun,3,JOH,1,4,8
V-IAI-3S,Verb,5,JOH,1,4,11
CONJ,Conjunction,0,JOH,1,4,14
T-NSF,Article,3,JOH,1,4,17
N-NSF,Noun,3,JOH,1,4,20
V-IAI-3S,Verb,5,JOH,1,4,23
T-NSN,Article,3,JOH,1,4,26
N-NSN,Noun,3,JOH,1,4,29
T-GPM,Article,3,JOH,1,4,32
N-GPM,Noun,3,JOH,1,4,35
CONJ,Conjunction,0,JOH,1,5,2
T-NSN,Article,3,JOH,1,5,5
N-NSN,Noun,3,JOH,1,5,8
PREP,Preposition,0,JOH,1,5,11
T-DSF,Article,3,JOH,1,5,14
N-DSF,Noun,3,JOH,1,5,17
V-PAI-3S,Verb,5,JOH,1,5,20
CONJ,Conjunction,0,JOH,1,5,23
T-NSF,Article,3,JOH,1,5,26
N-NSF,Noun,3,JOH,1,5,29
P-ASN,Personal Pronoun,3,JOH,1,5,32
PRT-N,Particle,1,JOH,1,5,35
V-2AAI-3S,Verb,6,JOH,1,5,38
V-2ADI-3S,Verb,6,JOH,1,6,2
N-NSM,Noun,3,JOH,1,6,5
V-RPP-NSM,Verb,6,JOH,1,6,8
PREP,Preposition,0,JOH,1,6,11
N-GSM,Noun,3,JOH,1,6,14
N-NSN,Noun,3,JOH,1,6,17
P-DSM,Personal Pronoun,3,JOH,1,6,20
N-NSM,Noun,3,JOH,1,6,23
D-NSM,Demonstrative Pronoun,3,JOH,1,7,2
V-2AAI-3S,Verb,6,JOH,1,7,5
PREP,Preposition,0,JOH,1,7,8
N-ASF,Noun,3,JOH,1,7,11
CONJ,Conjunction,0,JOH,1,7,14
V-AAS-3S,Verb,5,JOH,1,7,17
PREP,Preposition,0,JOH,1,7,20
T-GSN,Article,3,JOH,1,7,23
N-GSN,Noun,3,JOH,1,7,26
CONJ,Conjunction,0,JOH,1,7,29
A-NPM,Adjective,3,JOH,1,7,32
V-AAS-3P,Verb,5,JOH,1,7,35
PREP,Preposition,0,JOH,1,7,38
P-GSM,Personal Pronoun,3,JOH,1,7,41
PRT-N,Particle,1,JOH,1,8,2
V-IAI-3S,Verb,5,JOH,1,8,5
D-NSM,Demonstrative Pronoun,3,JOH,1,8,8
T-NSN,Article,3,JOH,1,8,11
N-NSN,Noun,3,JOH,1,8,14
CONJ,Conjunction,0,JOH,1,8,17
CONJ,Conjunction,0,JOH,1,8,20
V-AAS-3S,Verb,5,JOH,1,8,23
PREP,Preposition,0,JOH,1,8,26
T-GSN,Article,3,JOH,1,8,29
N-GSN,Noun,3,JOH,1,8,32
V-IAI-3S,Verb,5,JOH,1,9,2
T-NSN,Article,3,JOH,1,9,5
N-NSN,Noun,3,JOH,1,9,8
T-NSN,Article,3,JOH,1,9,11
A-NSN,Adjective,3,JOH,1,9,14
R-NSN,Relative Pronoun,3,JOH,1,9,17
V-PAI-3S,Verb,5,JOH,1,9,20
A-ASM,Adjective,3,JOH,1,9,23
N-ASM,Noun,3,JOH,1,9,26
V-PNP-ASM,Verb,6,JOH,1,9,29
V-PNP-NSN,Verb,6,JOH,1,9,31
PREP,Preposition,0,JOH,1,9,34
T-ASM,Article,3,JOH,1,9,37
N-ASM,Noun,3,JOH,1,9,40
PREP,Preposition,0,JOH,1,10,2
T-DSM,Article,3,JOH,1,10,5
N-DSM,Noun,3,JOH,1,10,8
V-IAI-3S,Verb,5,JOH,1,10,11
CONJ,Conjunction,0,JOH,1,10,14
T-NSM,Article,3,JOH,1,10,17
N-NSM,Noun,3,JOH,1,10,20
PREP,Preposition,0,JOH,1,10,23
P-GSM,Personal Pronoun,3,JOH,1,10,26
V-2ADI-3S,Verb,6,JOH,1,10,29
CONJ,Conjunction,0,JOH,1,10,32
T-NSM,Article,3,JOH,1,10,35
N-NSM,Noun,3,JOH,1,10,38
P-ASM,Personal Pronoun,3,JOH,1,10,41
